"Self_agent","Self","Other_agent","Other","trial","Feedback_Self","agent"
"wsls_agent",1,"random_agent",0,95,0,3
"wsls_agent",0,"random_agent",0,96,1,3
"wsls_agent",0,"random_agent",1,97,0,3
"wsls_agent",1,"random_agent",1,98,1,3
"wsls_agent",1,"random_agent",1,99,1,3
"wsls_agent",0,"random_agent",0,100,1,3
"wsls_agent",0,"random_agent",1,101,0,3
"wsls_agent",1,"random_agent",0,102,0,3
"wsls_agent",0,"random_agent",0,103,1,3
"wsls_agent",0,"random_agent",0,104,1,3
"wsls_agent",0,"random_agent",1,105,0,3
"wsls_agent",1,"random_agent",0,106,0,3
"wsls_agent",0,"random_agent",0,107,1,3
"wsls_agent",0,"random_agent",1,108,0,3
"wsls_agent",1,"random_agent",1,109,1,3
"wsls_agent",1,"random_agent",0,110,0,3
"wsls_agent",0,"random_agent",0,111,1,3
"wsls_agent",0,"random_agent",0,112,1,3
"wsls_agent",0,"random_agent",1,113,0,3
"wsls_agent",1,"random_agent",0,114,0,3
"wsls_agent",0,"random_agent",0,115,1,3
"wsls_agent",0,"random_agent",0,116,1,3
"wsls_agent",0,"random_agent",0,117,1,3
"wsls_agent",0,"random_agent",1,118,0,3
"wsls_agent",1,"random_agent",0,119,0,3
"wsls_agent",0,"random_agent",1,120,0,3
"wsls_agent",1,"random_agent",1,1,1,4
"wsls_agent",0,"random_agent",1,2,0,4
"wsls_agent",1,"random_agent",1,3,1,4
"wsls_agent",1,"random_agent",0,4,0,4
"wsls_agent",0,"random_agent",1,5,0,4
"wsls_agent",0,"random_agent",1,6,0,4
"wsls_agent",1,"random_agent",0,7,0,4
"wsls_agent",0,"random_agent",1,8,0,4
"wsls_agent",1,"random_agent",0,9,0,4
"wsls_agent",0,"random_agent",1,10,0,4
"wsls_agent",1,"random_agent",0,11,0,4
"wsls_agent",0,"random_agent",1,12,0,4
"wsls_agent",1,"random_agent",0,13,0,4
"wsls_agent",0,"random_agent",0,14,1,4
"wsls_agent",0,"random_agent",1,15,0,4
"wsls_agent",1,"random_agent",1,16,1,4
"wsls_agent",1,"random_agent",1,17,1,4
"wsls_agent",0,"random_agent",1,18,0,4
"wsls_agent",1,"random_agent",1,19,1,4
"wsls_agent",1,"random_agent",0,20,0,4
"wsls_agent",0,"random_agent",0,21,1,4
"wsls_agent",0,"random_agent",1,22,0,4
"wsls_agent",1,"random_agent",0,23,0,4
"wsls_agent",0,"random_agent",0,24,1,4
"wsls_agent",0,"random_agent",0,25,1,4
"wsls_agent",0,"random_agent",1,26,0,4
"wsls_agent",1,"random_agent",0,27,0,4
"wsls_agent",0,"random_agent",0,28,1,4
"wsls_agent",0,"random_agent",1,29,0,4
"wsls_agent",1,"random_agent",0,30,0,4
"wsls_agent",0,"random_agent",1,31,0,4
"wsls_agent",1,"random_agent",1,32,1,4
"wsls_agent",1,"random_agent",0,33,0,4
"wsls_agent",0,"random_agent",1,34,0,4
"wsls_agent",1,"random_agent",0,35,0,4
"wsls_agent",0,"random_agent",0,36,1,4
"wsls_agent",0,"random_agent",0,37,1,4
"wsls_agent",0,"random_agent",0,38,1,4
"wsls_agent",0,"random_agent",1,39,0,4
"wsls_agent",1,"random_agent",0,40,0,4
"wsls_agent",0,"random_agent",0,41,1,4
"wsls_agent",0,"random_agent",1,42,0,4
"wsls_agent",1,"random_agent",0,43,0,4
"wsls_agent",0,"random_agent",0,44,1,4
"wsls_agent",0,"random_agent",1,45,0,4
"wsls_agent",1,"random_agent",0,46,0,4
"wsls_agent",0,"random_agent",0,47,1,4
"wsls_agent",0,"random_agent",0,48,1,4
"wsls_agent",0,"random_agent",1,49,0,4
"wsls_agent",1,"random_agent",0,50,0,4
"wsls_agent",0,"random_agent",0,51,1,4
"wsls_agent",0,"random_agent",1,52,0,4
"wsls_agent",1,"random_agent",1,53,1,4
"wsls_agent",1,"random_agent",0,54,0,4
"wsls_agent",0,"random_agent",1,55,0,4
"wsls_agent",1,"random_agent",1,56,1,4
"wsls_agent",1,"random_agent",1,57,1,4
"wsls_agent",1,"random_agent",0,58,0,4
"wsls_agent",0,"random_agent",1,59,0,4
"wsls_agent",1,"random_agent",0,60,0,4
"wsls_agent",0,"random_agent",0,61,1,4
"wsls_agent",0,"random_agent",1,62,0,4
"wsls_agent",1,"random_agent",0,63,0,4
"wsls_agent",0,"random_agent",0,64,1,4
"wsls_agent",0,"random_agent",0,65,1,4
"wsls_agent",0,"random_agent",1,66,0,4
"wsls_agent",1,"random_agent",0,67,0,4
"wsls_agent",0,"random_agent",1,68,0,4
"wsls_agent",0,"random_agent",1,69,0,4
"wsls_agent",1,"random_agent",1,70,1,4
"wsls_agent",1,"random_agent",1,71,1,4
"wsls_agent",1,"random_agent",0,72,0,4
"wsls_agent",0,"random_agent",1,73,0,4
"wsls_agent",1,"random_agent",0,74,0,4
"wsls_agent",0,"random_agent",0,75,1,4
"wsls_agent",0,"random_agent",0,76,1,4
"wsls_agent",0,"random_agent",0,77,1,4
"wsls_agent",0,"random_agent",0,78,1,4
"wsls_agent",0,"random_agent",0,79,1,4
"wsls_agent",0,"random_agent",1,80,0,4
"wsls_agent",1,"random_agent",0,81,0,4
"wsls_agent",0,"random_agent",0,82,1,4
"wsls_agent",0,"random_agent",0,83,1,4
"wsls_agent",0,"random_agent",1,84,0,4
"wsls_agent",1,"random_agent",1,85,1,4
"wsls_agent",1,"random_agent",0,86,0,4
"wsls_agent",0,"random_agent",0,87,1,4
"wsls_agent",0,"random_agent",1,88,0,4
"wsls_agent",0,"random_agent",1,89,0,4
"wsls_agent",0,"random_agent",0,90,1,4
"wsls_agent",0,"random_agent",0,91,1,4
"wsls_agent",0,"random_agent",1,92,0,4
"wsls_agent",1,"random_agent",0,93,0,4
"wsls_agent",0,"random_agent",0,94,1,4
"wsls_agent",0,"random_agent",0,95,1,4
"wsls_agent",0,"random_agent",0,96,1,4
"wsls_agent",0,"random_agent",1,97,0,4
"wsls_agent",1,"random_agent",1,98,1,4
"wsls_agent",1,"random_agent",0,99,0,4
"wsls_agent",0,"random_agent",0,100,1,4
"wsls_agent",0,"random_agent",0,101,1,4
"wsls_agent",0,"random_agent",0,102,1,4
"wsls_agent",0,"random_agent",0,103,1,4
"wsls_agent",0,"random_agent",0,104,1,4
"wsls_agent",0,"random_agent",1,105,0,4
"wsls_agent",1,"random_agent",1,106,1,4
"wsls_agent",0,"random_agent",0,107,1,4
"wsls_agent",0,"random_agent",1,108,0,4
"wsls_agent",1,"random_agent",0,109,0,4
"wsls_agent",0,"random_agent",1,110,0,4
"wsls_agent",1,"random_agent",1,111,1,4
"wsls_agent",1,"random_agent",1,112,1,4
"wsls_agent",1,"random_agent",0,113,0,4
"wsls_agent",0,"random_agent",0,114,1,4
"wsls_agent",0,"random_agent",1,115,0,4
"wsls_agent",1,"random_agent",0,116,0,4
"wsls_agent",0,"random_agent",1,117,0,4
"wsls_agent",1,"random_agent",1,118,1,4
"wsls_agent",0,"random_agent",0,119,1,4
"wsls_agent",0,"random_agent",1,120,0,4
"wsls_agent",1,"random_agent",1,1,1,5
"wsls_agent",1,"random_agent",1,2,1,5
"wsls_agent",1,"random_agent",0,3,0,5
"wsls_agent",0,"random_agent",0,4,1,5
"wsls_agent",0,"random_agent",1,5,0,5
"wsls_agent",1,"random_agent",1,6,1,5
"wsls_agent",1,"random_agent",0,7,0,5
"wsls_agent",0,"random_agent",1,8,0,5
"wsls_agent",1,"random_agent",0,9,0,5
"wsls_agent",0,"random_agent",0,10,1,5
"wsls_agent",0,"random_agent",1,11,0,5
"wsls_agent",1,"random_agent",1,12,1,5
"wsls_agent",1,"random_agent",0,13,0,5
"wsls_agent",0,"random_agent",1,14,0,5
"wsls_agent",0,"random_agent",0,15,1,5
"wsls_agent",0,"random_agent",1,16,0,5
"wsls_agent",1,"random_agent",1,17,1,5
"wsls_agent",1,"random_agent",0,18,0,5
"wsls_agent",0,"random_agent",0,19,1,5
"wsls_agent",0,"random_agent",0,20,1,5
"wsls_agent",0,"random_agent",0,21,1,5
"wsls_agent",0,"random_agent",1,22,0,5
"wsls_agent",1,"random_agent",0,23,0,5
"wsls_agent",0,"random_agent",0,24,1,5
"wsls_agent",0,"random_agent",0,25,1,5
"wsls_agent",0,"random_agent",0,26,1,5
"wsls_agent",0,"random_agent",1,27,0,5
"wsls_agent",0,"random_agent",0,28,1,5
"wsls_agent",0,"random_agent",1,29,0,5
"wsls_agent",1,"random_agent",1,30,1,5
"wsls_agent",0,"random_agent",1,31,0,5
"wsls_agent",1,"random_agent",1,32,1,5
"wsls_agent",1,"random_agent",1,33,1,5
"wsls_agent",0,"random_agent",1,34,0,5
"wsls_agent",1,"random_agent",1,35,1,5
"wsls_agent",1,"random_agent",0,36,0,5
"wsls_agent",0,"random_agent",0,37,1,5
"wsls_agent",0,"random_agent",0,38,1,5
"wsls_agent",0,"random_agent",1,39,0,5
"wsls_agent",1,"random_agent",1,40,1,5
"wsls_agent",1,"random_agent",0,41,0,5
"wsls_agent",0,"random_agent",1,42,0,5
"wsls_agent",1,"random_agent",1,43,1,5
"wsls_agent",1,"random_agent",1,44,1,5
"wsls_agent",1,"random_agent",1,45,1,5
"wsls_agent",1,"random_agent",0,46,0,5
"wsls_agent",0,"random_agent",1,47,0,5
"wsls_agent",1,"random_agent",0,48,0,5
"wsls_agent",0,"random_agent",1,49,0,5
"wsls_agent",1,"random_agent",1,50,1,5
"wsls_agent",1,"random_agent",0,51,0,5
"wsls_agent",0,"random_agent",1,52,0,5
"wsls_agent",1,"random_agent",0,53,0,5
"wsls_agent",0,"random_agent",1,54,0,5
"wsls_agent",1,"random_agent",1,55,1,5
"wsls_agent",1,"random_agent",0,56,0,5
"wsls_agent",0,"random_agent",0,57,1,5
"wsls_agent",0,"random_agent",0,58,1,5
"wsls_agent",0,"random_agent",0,59,1,5
"wsls_agent",0,"random_agent",0,60,1,5
"wsls_agent",0,"random_agent",0,61,1,5
"wsls_agent",0,"random_agent",1,62,0,5
"wsls_agent",1,"random_agent",1,63,1,5
"wsls_agent",1,"random_agent",1,64,1,5
"wsls_agent",1,"random_agent",0,65,0,5
"wsls_agent",0,"random_agent",0,66,1,5
"wsls_agent",0,"random_agent",0,67,1,5
"wsls_agent",0,"random_agent",0,68,1,5
"wsls_agent",0,"random_agent",1,69,0,5
"wsls_agent",1,"random_agent",0,70,0,5
"wsls_agent",0,"random_agent",0,71,1,5
"wsls_agent",0,"random_agent",1,72,0,5
"wsls_agent",1,"random_agent",0,73,0,5
"wsls_agent",0,"random_agent",0,74,1,5
"wsls_agent",0,"random_agent",1,75,0,5
"wsls_agent",1,"random_agent",1,76,1,5
"wsls_agent",1,"random_agent",1,77,1,5
"wsls_agent",1,"random_agent",1,78,1,5
"wsls_agent",1,"random_agent",1,79,1,5
"wsls_agent",0,"random_agent",0,80,1,5
"wsls_agent",0,"random_agent",1,81,0,5
"wsls_agent",1,"random_agent",0,82,0,5
"wsls_agent",0,"random_agent",0,83,1,5
"wsls_agent",0,"random_agent",1,84,0,5
"wsls_agent",1,"random_agent",1,85,1,5
"wsls_agent",0,"random_agent",1,86,0,5
"wsls_agent",0,"random_agent",1,87,0,5
"wsls_agent",1,"random_agent",1,88,1,5
"wsls_agent",1,"random_agent",1,89,1,5
"wsls_agent",1,"random_agent",1,90,1,5
"wsls_agent",1,"random_agent",0,91,0,5
"wsls_agent",0,"random_agent",0,92,1,5
"wsls_agent",0,"random_agent",1,93,0,5
"wsls_agent",1,"random_agent",0,94,0,5
"wsls_agent",0,"random_agent",1,95,0,5
"wsls_agent",1,"random_agent",0,96,0,5
