"Self_agent","Self","Other_agent","Other","trial","Feedback_Self","agent"
"bias_detector_agent",1,"wsls_agent",1,28,1,22
"bias_detector_agent",1,"wsls_agent",0,29,0,22
"bias_detector_agent",1,"wsls_agent",1,30,1,22
"bias_detector_agent",1,"wsls_agent",0,31,0,22
"bias_detector_agent",1,"wsls_agent",1,32,1,22
"bias_detector_agent",1,"wsls_agent",0,33,0,22
"bias_detector_agent",1,"wsls_agent",1,34,1,22
"bias_detector_agent",1,"wsls_agent",0,35,0,22
"bias_detector_agent",1,"wsls_agent",1,36,1,22
"bias_detector_agent",1,"wsls_agent",0,37,0,22
"bias_detector_agent",1,"wsls_agent",1,38,1,22
"bias_detector_agent",1,"wsls_agent",0,39,0,22
"bias_detector_agent",1,"wsls_agent",1,40,1,22
"bias_detector_agent",1,"wsls_agent",0,41,0,22
"bias_detector_agent",1,"wsls_agent",1,42,1,22
"bias_detector_agent",1,"wsls_agent",0,43,0,22
"bias_detector_agent",1,"wsls_agent",1,44,1,22
"bias_detector_agent",1,"wsls_agent",0,45,0,22
"bias_detector_agent",1,"wsls_agent",1,46,1,22
"bias_detector_agent",1,"wsls_agent",0,47,0,22
"bias_detector_agent",1,"wsls_agent",1,48,1,22
"bias_detector_agent",1,"wsls_agent",0,49,0,22
"bias_detector_agent",1,"wsls_agent",1,50,1,22
"bias_detector_agent",1,"wsls_agent",0,51,0,22
"bias_detector_agent",1,"wsls_agent",1,52,1,22
"bias_detector_agent",1,"wsls_agent",0,53,0,22
"bias_detector_agent",1,"wsls_agent",1,54,1,22
"bias_detector_agent",1,"wsls_agent",0,55,0,22
"bias_detector_agent",1,"wsls_agent",1,56,1,22
"bias_detector_agent",1,"wsls_agent",0,57,0,22
"bias_detector_agent",1,"wsls_agent",1,58,1,22
"bias_detector_agent",1,"wsls_agent",0,59,0,22
"bias_detector_agent",1,"wsls_agent",1,60,1,22
"bias_detector_agent",1,"wsls_agent",0,61,0,22
"bias_detector_agent",1,"wsls_agent",1,62,1,22
"bias_detector_agent",1,"wsls_agent",0,63,0,22
"bias_detector_agent",1,"wsls_agent",1,64,1,22
"bias_detector_agent",0,"wsls_agent",0,65,1,22
"bias_detector_agent",1,"wsls_agent",1,66,1,22
"bias_detector_agent",1,"wsls_agent",0,67,0,22
"bias_detector_agent",1,"wsls_agent",1,68,1,22
"bias_detector_agent",1,"wsls_agent",0,69,0,22
"bias_detector_agent",1,"wsls_agent",0,70,0,22
"bias_detector_agent",0,"wsls_agent",1,71,0,22
"bias_detector_agent",1,"wsls_agent",0,72,0,22
"bias_detector_agent",0,"wsls_agent",1,73,0,22
"bias_detector_agent",1,"wsls_agent",0,74,0,22
"bias_detector_agent",1,"wsls_agent",1,75,1,22
"bias_detector_agent",1,"wsls_agent",0,76,0,22
"bias_detector_agent",0,"wsls_agent",1,77,0,22
"bias_detector_agent",1,"wsls_agent",0,78,0,22
"bias_detector_agent",0,"wsls_agent",1,79,0,22
"bias_detector_agent",1,"wsls_agent",0,80,0,22
"bias_detector_agent",1,"wsls_agent",1,81,1,22
"bias_detector_agent",1,"wsls_agent",0,82,0,22
"bias_detector_agent",1,"wsls_agent",1,83,1,22
"bias_detector_agent",1,"wsls_agent",0,84,0,22
"bias_detector_agent",1,"wsls_agent",1,85,1,22
"bias_detector_agent",1,"wsls_agent",0,86,0,22
"bias_detector_agent",1,"wsls_agent",1,87,1,22
"bias_detector_agent",1,"wsls_agent",0,88,0,22
"bias_detector_agent",1,"wsls_agent",1,89,1,22
"bias_detector_agent",1,"wsls_agent",0,90,0,22
"bias_detector_agent",1,"wsls_agent",1,91,1,22
"bias_detector_agent",1,"wsls_agent",0,92,0,22
"bias_detector_agent",1,"wsls_agent",1,93,1,22
"bias_detector_agent",1,"wsls_agent",0,94,0,22
"bias_detector_agent",1,"wsls_agent",1,95,1,22
"bias_detector_agent",1,"wsls_agent",0,96,0,22
"bias_detector_agent",1,"wsls_agent",0,97,0,22
"bias_detector_agent",0,"wsls_agent",1,98,0,22
"bias_detector_agent",1,"wsls_agent",0,99,0,22
"bias_detector_agent",0,"wsls_agent",1,100,0,22
"bias_detector_agent",0,"wsls_agent",0,101,1,22
"bias_detector_agent",0,"wsls_agent",1,102,0,22
"bias_detector_agent",1,"wsls_agent",0,103,0,22
"bias_detector_agent",0,"wsls_agent",1,104,0,22
"bias_detector_agent",1,"wsls_agent",0,105,0,22
"bias_detector_agent",0,"wsls_agent",1,106,0,22
"bias_detector_agent",1,"wsls_agent",0,107,0,22
"bias_detector_agent",1,"wsls_agent",1,108,1,22
"bias_detector_agent",1,"wsls_agent",0,109,0,22
"bias_detector_agent",1,"wsls_agent",1,110,1,22
"bias_detector_agent",1,"wsls_agent",0,111,0,22
"bias_detector_agent",1,"wsls_agent",1,112,1,22
"bias_detector_agent",1,"wsls_agent",0,113,0,22
"bias_detector_agent",1,"wsls_agent",1,114,1,22
"bias_detector_agent",1,"wsls_agent",0,115,0,22
"bias_detector_agent",1,"wsls_agent",1,116,1,22
"bias_detector_agent",1,"wsls_agent",0,117,0,22
"bias_detector_agent",1,"wsls_agent",1,118,1,22
"bias_detector_agent",1,"wsls_agent",0,119,0,22
"bias_detector_agent",1,"wsls_agent",1,120,1,22
"bias_detector_agent",1,"wsls_agent",1,1,1,23
"bias_detector_agent",1,"wsls_agent",0,2,0,23
"bias_detector_agent",1,"wsls_agent",1,3,1,23
"bias_detector_agent",1,"wsls_agent",0,4,0,23
"bias_detector_agent",1,"wsls_agent",1,5,1,23
"bias_detector_agent",1,"wsls_agent",1,6,1,23
"bias_detector_agent",1,"wsls_agent",0,7,0,23
"bias_detector_agent",1,"wsls_agent",1,8,1,23
"bias_detector_agent",1,"wsls_agent",0,9,0,23
"bias_detector_agent",1,"wsls_agent",1,10,1,23
"bias_detector_agent",1,"wsls_agent",0,11,0,23
"bias_detector_agent",1,"wsls_agent",0,12,0,23
"bias_detector_agent",1,"wsls_agent",1,13,1,23
"bias_detector_agent",0,"wsls_agent",0,14,1,23
"bias_detector_agent",1,"wsls_agent",1,15,1,23
"bias_detector_agent",1,"wsls_agent",0,16,0,23
"bias_detector_agent",0,"wsls_agent",1,17,0,23
"bias_detector_agent",1,"wsls_agent",1,18,1,23
"bias_detector_agent",1,"wsls_agent",0,19,0,23
"bias_detector_agent",1,"wsls_agent",1,20,1,23
"bias_detector_agent",0,"wsls_agent",0,21,1,23
"bias_detector_agent",1,"wsls_agent",0,22,0,23
"bias_detector_agent",1,"wsls_agent",1,23,1,23
"bias_detector_agent",1,"wsls_agent",1,24,1,23
"bias_detector_agent",0,"wsls_agent",0,25,1,23
"bias_detector_agent",1,"wsls_agent",1,26,1,23
"bias_detector_agent",1,"wsls_agent",0,27,0,23
"bias_detector_agent",1,"wsls_agent",1,28,1,23
"bias_detector_agent",1,"wsls_agent",0,29,0,23
"bias_detector_agent",1,"wsls_agent",1,30,1,23
"bias_detector_agent",1,"wsls_agent",1,31,1,23
"bias_detector_agent",1,"wsls_agent",0,32,0,23
"bias_detector_agent",1,"wsls_agent",1,33,1,23
"bias_detector_agent",1,"wsls_agent",0,34,0,23
"bias_detector_agent",1,"wsls_agent",1,35,1,23
"bias_detector_agent",1,"wsls_agent",0,36,0,23
"bias_detector_agent",1,"wsls_agent",1,37,1,23
"bias_detector_agent",1,"wsls_agent",0,38,0,23
"bias_detector_agent",1,"wsls_agent",1,39,1,23
"bias_detector_agent",1,"wsls_agent",0,40,0,23
"bias_detector_agent",1,"wsls_agent",1,41,1,23
"bias_detector_agent",0,"wsls_agent",0,42,1,23
"bias_detector_agent",1,"wsls_agent",1,43,1,23
"bias_detector_agent",1,"wsls_agent",0,44,0,23
"bias_detector_agent",1,"wsls_agent",1,45,1,23
"bias_detector_agent",1,"wsls_agent",0,46,0,23
"bias_detector_agent",1,"wsls_agent",1,47,1,23
"bias_detector_agent",1,"wsls_agent",0,48,0,23
"bias_detector_agent",1,"wsls_agent",0,49,0,23
"bias_detector_agent",0,"wsls_agent",1,50,0,23
"bias_detector_agent",1,"wsls_agent",0,51,0,23
"bias_detector_agent",0,"wsls_agent",1,52,0,23
"bias_detector_agent",1,"wsls_agent",0,53,0,23
"bias_detector_agent",0,"wsls_agent",0,54,1,23
"bias_detector_agent",0,"wsls_agent",1,55,0,23
"bias_detector_agent",0,"wsls_agent",0,56,1,23
"bias_detector_agent",0,"wsls_agent",1,57,0,23
"bias_detector_agent",0,"wsls_agent",0,58,1,23
"bias_detector_agent",1,"wsls_agent",1,59,1,23
"bias_detector_agent",1,"wsls_agent",0,60,0,23
"bias_detector_agent",0,"wsls_agent",1,61,0,23
"bias_detector_agent",1,"wsls_agent",0,62,0,23
"bias_detector_agent",0,"wsls_agent",1,63,0,23
"bias_detector_agent",1,"wsls_agent",0,64,0,23
"bias_detector_agent",1,"wsls_agent",1,65,1,23
"bias_detector_agent",1,"wsls_agent",0,66,0,23
"bias_detector_agent",1,"wsls_agent",1,67,1,23
"bias_detector_agent",1,"wsls_agent",0,68,0,23
"bias_detector_agent",1,"wsls_agent",1,69,1,23
"bias_detector_agent",1,"wsls_agent",0,70,0,23
"bias_detector_agent",1,"wsls_agent",1,71,1,23
"bias_detector_agent",0,"wsls_agent",1,72,0,23
"bias_detector_agent",1,"wsls_agent",0,73,0,23
"bias_detector_agent",1,"wsls_agent",0,74,0,23
"bias_detector_agent",0,"wsls_agent",1,75,0,23
"bias_detector_agent",1,"wsls_agent",0,76,0,23
"bias_detector_agent",1,"wsls_agent",1,77,1,23
"bias_detector_agent",1,"wsls_agent",0,78,0,23
"bias_detector_agent",1,"wsls_agent",1,79,1,23
"bias_detector_agent",1,"wsls_agent",0,80,0,23
"bias_detector_agent",1,"wsls_agent",1,81,1,23
"bias_detector_agent",1,"wsls_agent",0,82,0,23
"bias_detector_agent",0,"wsls_agent",1,83,0,23
"bias_detector_agent",1,"wsls_agent",0,84,0,23
"bias_detector_agent",1,"wsls_agent",1,85,1,23
"bias_detector_agent",1,"wsls_agent",0,86,0,23
"bias_detector_agent",1,"wsls_agent",1,87,1,23
"bias_detector_agent",1,"wsls_agent",0,88,0,23
"bias_detector_agent",0,"wsls_agent",1,89,0,23
"bias_detector_agent",1,"wsls_agent",0,90,0,23
"bias_detector_agent",1,"wsls_agent",0,91,0,23
"bias_detector_agent",0,"wsls_agent",1,92,0,23
"bias_detector_agent",1,"wsls_agent",0,93,0,23
"bias_detector_agent",0,"wsls_agent",1,94,0,23
"bias_detector_agent",1,"wsls_agent",0,95,0,23
"bias_detector_agent",0,"wsls_agent",1,96,0,23
"bias_detector_agent",1,"wsls_agent",0,97,0,23
"bias_detector_agent",0,"wsls_agent",1,98,0,23
"bias_detector_agent",1,"wsls_agent",0,99,0,23
"bias_detector_agent",0,"wsls_agent",1,100,0,23
"bias_detector_agent",1,"wsls_agent",0,101,0,23
"bias_detector_agent",1,"wsls_agent",1,102,1,23
"bias_detector_agent",1,"wsls_agent",0,103,0,23
"bias_detector_agent",1,"wsls_agent",1,104,1,23
"bias_detector_agent",1,"wsls_agent",0,105,0,23
"bias_detector_agent",1,"wsls_agent",1,106,1,23
"bias_detector_agent",1,"wsls_agent",0,107,0,23
"bias_detector_agent",1,"wsls_agent",1,108,1,23
"bias_detector_agent",1,"wsls_agent",0,109,0,23
"bias_detector_agent",1,"wsls_agent",1,110,1,23
"bias_detector_agent",1,"wsls_agent",0,111,0,23
"bias_detector_agent",1,"wsls_agent",1,112,1,23
"bias_detector_agent",1,"wsls_agent",0,113,0,23
"bias_detector_agent",1,"wsls_agent",1,114,1,23
"bias_detector_agent",1,"wsls_agent",0,115,0,23
"bias_detector_agent",1,"wsls_agent",1,116,1,23
"bias_detector_agent",1,"wsls_agent",0,117,0,23
"bias_detector_agent",1,"wsls_agent",1,118,1,23
"bias_detector_agent",1,"wsls_agent",1,119,1,23
"bias_detector_agent",1,"wsls_agent",0,120,0,23
"bias_detector_agent",0,"wsls_agent",1,1,0,24
"bias_detector_agent",1,"wsls_agent",0,2,0,24
"bias_detector_agent",1,"wsls_agent",1,3,1,24
"bias_detector_agent",1,"wsls_agent",0,4,0,24
"bias_detector_agent",1,"wsls_agent",1,5,1,24
"bias_detector_agent",1,"wsls_agent",0,6,0,24
"bias_detector_agent",1,"wsls_agent",1,7,1,24
"bias_detector_agent",1,"wsls_agent",0,8,0,24
"bias_detector_agent",1,"wsls_agent",1,9,1,24
"bias_detector_agent",1,"wsls_agent",0,10,0,24
"bias_detector_agent",1,"wsls_agent",1,11,1,24
"bias_detector_agent",1,"wsls_agent",0,12,0,24
"bias_detector_agent",1,"wsls_agent",1,13,1,24
"bias_detector_agent",1,"wsls_agent",0,14,0,24
"bias_detector_agent",1,"wsls_agent",1,15,1,24
"bias_detector_agent",1,"wsls_agent",0,16,0,24
"bias_detector_agent",1,"wsls_agent",1,17,1,24
"bias_detector_agent",1,"wsls_agent",0,18,0,24
"bias_detector_agent",1,"wsls_agent",1,19,1,24
"bias_detector_agent",1,"wsls_agent",0,20,0,24
"bias_detector_agent",1,"wsls_agent",1,21,1,24
"bias_detector_agent",0,"wsls_agent",0,22,1,24
"bias_detector_agent",1,"wsls_agent",1,23,1,24
"bias_detector_agent",1,"wsls_agent",0,24,0,24
"bias_detector_agent",1,"wsls_agent",1,25,1,24
"bias_detector_agent",1,"wsls_agent",0,26,0,24
"bias_detector_agent",1,"wsls_agent",1,27,1,24
"bias_detector_agent",1,"wsls_agent",0,28,0,24
"bias_detector_agent",0,"wsls_agent",1,29,0,24
"bias_detector_agent",1,"wsls_agent",0,30,0,24
"bias_detector_agent",1,"wsls_agent",1,31,1,24
"bias_detector_agent",1,"wsls_agent",0,32,0,24
"bias_detector_agent",1,"wsls_agent",1,33,1,24
"bias_detector_agent",1,"wsls_agent",0,34,0,24
"bias_detector_agent",1,"wsls_agent",1,35,1,24
"bias_detector_agent",1,"wsls_agent",0,36,0,24
"bias_detector_agent",1,"wsls_agent",1,37,1,24
"bias_detector_agent",1,"wsls_agent",0,38,0,24
"bias_detector_agent",1,"wsls_agent",1,39,1,24
"bias_detector_agent",1,"wsls_agent",0,40,0,24
"bias_detector_agent",1,"wsls_agent",1,41,1,24
"bias_detector_agent",1,"wsls_agent",0,42,0,24
"bias_detector_agent",1,"wsls_agent",1,43,1,24
"bias_detector_agent",1,"wsls_agent",0,44,0,24
"bias_detector_agent",1,"wsls_agent",1,45,1,24
"bias_detector_agent",1,"wsls_agent",0,46,0,24
"bias_detector_agent",1,"wsls_agent",1,47,1,24
"bias_detector_agent",1,"wsls_agent",0,48,0,24
"bias_detector_agent",1,"wsls_agent",1,49,1,24
"bias_detector_agent",1,"wsls_agent",0,50,0,24
"bias_detector_agent",1,"wsls_agent",1,51,1,24
"bias_detector_agent",1,"wsls_agent",0,52,0,24
"bias_detector_agent",1,"wsls_agent",1,53,1,24
"bias_detector_agent",1,"wsls_agent",0,54,0,24
"bias_detector_agent",1,"wsls_agent",1,55,1,24
"bias_detector_agent",1,"wsls_agent",0,56,0,24
"bias_detector_agent",1,"wsls_agent",1,57,1,24
"bias_detector_agent",1,"wsls_agent",0,58,0,24
"bias_detector_agent",1,"wsls_agent",0,59,0,24
"bias_detector_agent",0,"wsls_agent",1,60,0,24
"bias_detector_agent",1,"wsls_agent",1,61,1,24
"bias_detector_agent",1,"wsls_agent",0,62,0,24
"bias_detector_agent",1,"wsls_agent",1,63,1,24
"bias_detector_agent",1,"wsls_agent",0,64,0,24
"bias_detector_agent",1,"wsls_agent",1,65,1,24
"bias_detector_agent",1,"wsls_agent",0,66,0,24
"bias_detector_agent",1,"wsls_agent",1,67,1,24
"bias_detector_agent",1,"wsls_agent",0,68,0,24
"bias_detector_agent",1,"wsls_agent",1,69,1,24
"bias_detector_agent",1,"wsls_agent",0,70,0,24
"bias_detector_agent",0,"wsls_agent",1,71,0,24
"bias_detector_agent",1,"wsls_agent",0,72,0,24
"bias_detector_agent",1,"wsls_agent",1,73,1,24
"bias_detector_agent",1,"wsls_agent",0,74,0,24
"bias_detector_agent",1,"wsls_agent",1,75,1,24
"bias_detector_agent",1,"wsls_agent",0,76,0,24
"bias_detector_agent",1,"wsls_agent",1,77,1,24
"bias_detector_agent",1,"wsls_agent",0,78,0,24
"bias_detector_agent",1,"wsls_agent",1,79,1,24
"bias_detector_agent",0,"wsls_agent",0,80,1,24
"bias_detector_agent",1,"wsls_agent",1,81,1,24
"bias_detector_agent",1,"wsls_agent",0,82,0,24
"bias_detector_agent",1,"wsls_agent",1,83,1,24
"bias_detector_agent",1,"wsls_agent",0,84,0,24
"bias_detector_agent",0,"wsls_agent",1,85,0,24
"bias_detector_agent",1,"wsls_agent",0,86,0,24
"bias_detector_agent",1,"wsls_agent",1,87,1,24
"bias_detector_agent",1,"wsls_agent",0,88,0,24
"bias_detector_agent",1,"wsls_agent",1,89,1,24
"bias_detector_agent",1,"wsls_agent",1,90,1,24
"bias_detector_agent",1,"wsls_agent",0,91,0,24
"bias_detector_agent",1,"wsls_agent",1,92,1,24
"bias_detector_agent",1,"wsls_agent",0,93,0,24
"bias_detector_agent",1,"wsls_agent",1,94,1,24
"bias_detector_agent",1,"wsls_agent",1,95,1,24
"bias_detector_agent",1,"wsls_agent",0,96,0,24
"bias_detector_agent",1,"wsls_agent",1,97,1,24
"bias_detector_agent",1,"wsls_agent",0,98,0,24
"bias_detector_agent",1,"wsls_agent",1,99,1,24
"bias_detector_agent",1,"wsls_agent",0,100,0,24
"bias_detector_agent",1,"wsls_agent",1,101,1,24
"bias_detector_agent",1,"wsls_agent",0,102,0,24
"bias_detector_agent",0,"wsls_agent",0,103,1,24
"bias_detector_agent",1,"wsls_agent",1,104,1,24
"bias_detector_agent",1,"wsls_agent",0,105,0,24
"bias_detector_agent",0,"wsls_agent",1,106,0,24
"bias_detector_agent",1,"wsls_agent",0,107,0,24
"bias_detector_agent",0,"wsls_agent",1,108,0,24
"bias_detector_agent",1,"wsls_agent",0,109,0,24
"bias_detector_agent",0,"wsls_agent",1,110,0,24
"bias_detector_agent",1,"wsls_agent",0,111,0,24
"bias_detector_agent",0,"wsls_agent",1,112,0,24
"bias_detector_agent",1,"wsls_agent",0,113,0,24
"bias_detector_agent",1,"wsls_agent",1,114,1,24
"bias_detector_agent",1,"wsls_agent",0,115,0,24
"bias_detector_agent",1,"wsls_agent",1,116,1,24
"bias_detector_agent",1,"wsls_agent",0,117,0,24
"bias_detector_agent",0,"wsls_agent",0,118,1,24
"bias_detector_agent",0,"wsls_agent",1,119,0,24
"bias_detector_agent",1,"wsls_agent",0,120,0,24
"bias_detector_agent",1,"wsls_agent",1,1,1,25
"bias_detector_agent",1,"wsls_agent",0,2,0,25
"bias_detector_agent",1,"wsls_agent",1,3,1,25
"bias_detector_agent",1,"wsls_agent",0,4,0,25
"bias_detector_agent",1,"wsls_agent",1,5,1,25
"bias_detector_agent",1,"wsls_agent",1,6,1,25
"bias_detector_agent",1,"wsls_agent",0,7,0,25
"bias_detector_agent",1,"wsls_agent",1,8,1,25
"bias_detector_agent",1,"wsls_agent",0,9,0,25
"bias_detector_agent",1,"wsls_agent",1,10,1,25
"bias_detector_agent",1,"wsls_agent",0,11,0,25
"bias_detector_agent",1,"wsls_agent",1,12,1,25
"bias_detector_agent",1,"wsls_agent",0,13,0,25
"bias_detector_agent",0,"wsls_agent",1,14,0,25
"bias_detector_agent",1,"wsls_agent",0,15,0,25
"bias_detector_agent",1,"wsls_agent",1,16,1,25
"bias_detector_agent",1,"wsls_agent",0,17,0,25
"bias_detector_agent",1,"wsls_agent",1,18,1,25
"bias_detector_agent",0,"wsls_agent",0,19,1,25
"bias_detector_agent",1,"wsls_agent",1,20,1,25
"bias_detector_agent",1,"wsls_agent",0,21,0,25
"bias_detector_agent",1,"wsls_agent",1,22,1,25
"bias_detector_agent",1,"wsls_agent",0,23,0,25
"bias_detector_agent",1,"wsls_agent",1,24,1,25
"bias_detector_agent",1,"wsls_agent",0,25,0,25
"bias_detector_agent",1,"wsls_agent",1,26,1,25
"bias_detector_agent",1,"wsls_agent",0,27,0,25
"bias_detector_agent",1,"wsls_agent",1,28,1,25
"bias_detector_agent",1,"wsls_agent",0,29,0,25
"bias_detector_agent",1,"wsls_agent",1,30,1,25
"bias_detector_agent",1,"wsls_agent",0,31,0,25
"bias_detector_agent",1,"wsls_agent",1,32,1,25
"bias_detector_agent",0,"wsls_agent",0,33,1,25
"bias_detector_agent",1,"wsls_agent",1,34,1,25
"bias_detector_agent",1,"wsls_agent",0,35,0,25
"bias_detector_agent",1,"wsls_agent",1,36,1,25
"bias_detector_agent",1,"wsls_agent",0,37,0,25
"bias_detector_agent",1,"wsls_agent",1,38,1,25
"bias_detector_agent",1,"wsls_agent",0,39,0,25
"bias_detector_agent",1,"wsls_agent",1,40,1,25
"bias_detector_agent",1,"wsls_agent",0,41,0,25
"bias_detector_agent",1,"wsls_agent",1,42,1,25
"bias_detector_agent",1,"wsls_agent",0,43,0,25
"bias_detector_agent",1,"wsls_agent",1,44,1,25
"bias_detector_agent",1,"wsls_agent",1,45,1,25
"bias_detector_agent",1,"wsls_agent",0,46,0,25
"bias_detector_agent",1,"wsls_agent",1,47,1,25
"bias_detector_agent",1,"wsls_agent",0,48,0,25
"bias_detector_agent",1,"wsls_agent",1,49,1,25
"bias_detector_agent",1,"wsls_agent",0,50,0,25
"bias_detector_agent",1,"wsls_agent",1,51,1,25
"bias_detector_agent",1,"wsls_agent",0,52,0,25
"bias_detector_agent",1,"wsls_agent",1,53,1,25
"bias_detector_agent",1,"wsls_agent",0,54,0,25
"bias_detector_agent",1,"wsls_agent",1,55,1,25
"bias_detector_agent",1,"wsls_agent",0,56,0,25
"bias_detector_agent",1,"wsls_agent",1,57,1,25
"bias_detector_agent",1,"wsls_agent",0,58,0,25
"bias_detector_agent",1,"wsls_agent",1,59,1,25
"bias_detector_agent",1,"wsls_agent",0,60,0,25
"bias_detector_agent",1,"wsls_agent",1,61,1,25
"bias_detector_agent",1,"wsls_agent",0,62,0,25
"bias_detector_agent",1,"wsls_agent",1,63,1,25
"bias_detector_agent",1,"wsls_agent",0,64,0,25
"bias_detector_agent",1,"wsls_agent",1,65,1,25
"bias_detector_agent",1,"wsls_agent",0,66,0,25
"bias_detector_agent",1,"wsls_agent",1,67,1,25
"bias_detector_agent",1,"wsls_agent",1,68,1,25
"bias_detector_agent",1,"wsls_agent",1,69,1,25
"bias_detector_agent",1,"wsls_agent",0,70,0,25
"bias_detector_agent",0,"wsls_agent",1,71,0,25
"bias_detector_agent",1,"wsls_agent",0,72,0,25
"bias_detector_agent",1,"wsls_agent",1,73,1,25
"bias_detector_agent",1,"wsls_agent",0,74,0,25
"bias_detector_agent",1,"wsls_agent",1,75,1,25
"bias_detector_agent",1,"wsls_agent",0,76,0,25
"bias_detector_agent",1,"wsls_agent",1,77,1,25
"bias_detector_agent",1,"wsls_agent",0,78,0,25
"bias_detector_agent",1,"wsls_agent",1,79,1,25
"bias_detector_agent",1,"wsls_agent",0,80,0,25
"bias_detector_agent",1,"wsls_agent",1,81,1,25
"bias_detector_agent",1,"wsls_agent",0,82,0,25
"bias_detector_agent",1,"wsls_agent",1,83,1,25
"bias_detector_agent",1,"wsls_agent",0,84,0,25
"bias_detector_agent",1,"wsls_agent",1,85,1,25
"bias_detector_agent",1,"wsls_agent",0,86,0,25
"bias_detector_agent",1,"wsls_agent",1,87,1,25
"bias_detector_agent",1,"wsls_agent",0,88,0,25
"bias_detector_agent",1,"wsls_agent",1,89,1,25
"bias_detector_agent",1,"wsls_agent",0,90,0,25
"bias_detector_agent",1,"wsls_agent",1,91,1,25
"bias_detector_agent",1,"wsls_agent",0,92,0,25
"bias_detector_agent",1,"wsls_agent",1,93,1,25
"bias_detector_agent",1,"wsls_agent",0,94,0,25
"bias_detector_agent",1,"wsls_agent",1,95,1,25
"bias_detector_agent",1,"wsls_agent",1,96,1,25
"bias_detector_agent",1,"wsls_agent",0,97,0,25
"bias_detector_agent",1,"wsls_agent",1,98,1,25
"bias_detector_agent",1,"wsls_agent",0,99,0,25
"bias_detector_agent",1,"wsls_agent",1,100,1,25
"bias_detector_agent",1,"wsls_agent",0,101,0,25
"bias_detector_agent",1,"wsls_agent",1,102,1,25
"bias_detector_agent",1,"wsls_agent",0,103,0,25
"bias_detector_agent",1,"wsls_agent",1,104,1,25
"bias_detector_agent",1,"wsls_agent",0,105,0,25
"bias_detector_agent",0,"wsls_agent",1,106,0,25
"bias_detector_agent",1,"wsls_agent",0,107,0,25
"bias_detector_agent",1,"wsls_agent",1,108,1,25
"bias_detector_agent",1,"wsls_agent",0,109,0,25
"bias_detector_agent",1,"wsls_agent",1,110,1,25
"bias_detector_agent",1,"wsls_agent",0,111,0,25
"bias_detector_agent",1,"wsls_agent",1,112,1,25
"bias_detector_agent",1,"wsls_agent",0,113,0,25
"bias_detector_agent",1,"wsls_agent",1,114,1,25
"bias_detector_agent",1,"wsls_agent",0,115,0,25
"bias_detector_agent",1,"wsls_agent",1,116,1,25
"bias_detector_agent",1,"wsls_agent",0,117,0,25
"bias_detector_agent",1,"wsls_agent",1,118,1,25
"bias_detector_agent",1,"wsls_agent",0,119,0,25
"bias_detector_agent",1,"wsls_agent",1,120,1,25
"bias_detector_agent",1,"wsls_agent",1,1,1,26
"bias_detector_agent",1,"wsls_agent",0,2,0,26
"bias_detector_agent",1,"wsls_agent",1,3,1,26
"bias_detector_agent",1,"wsls_agent",0,4,0,26
"bias_detector_agent",1,"wsls_agent",1,5,1,26
"bias_detector_agent",1,"wsls_agent",0,6,0,26
"bias_detector_agent",1,"wsls_agent",1,7,1,26
"bias_detector_agent",1,"wsls_agent",0,8,0,26
"bias_detector_agent",1,"wsls_agent",1,9,1,26
"bias_detector_agent",1,"wsls_agent",0,10,0,26
"bias_detector_agent",1,"wsls_agent",1,11,1,26
"bias_detector_agent",0,"wsls_agent",0,12,1,26
"bias_detector_agent",1,"wsls_agent",0,13,0,26
"bias_detector_agent",1,"wsls_agent",1,14,1,26
"bias_detector_agent",1,"wsls_agent",0,15,0,26
"bias_detector_agent",0,"wsls_agent",1,16,0,26
"bias_detector_agent",1,"wsls_agent",0,17,0,26
"bias_detector_agent",0,"wsls_agent",1,18,0,26
"bias_detector_agent",1,"wsls_agent",0,19,0,26
"bias_detector_agent",0,"wsls_agent",1,20,0,26
"bias_detector_agent",1,"wsls_agent",0,21,0,26
"bias_detector_agent",0,"wsls_agent",1,22,0,26
"bias_detector_agent",1,"wsls_agent",0,23,0,26
"bias_detector_agent",1,"wsls_agent",1,24,1,26
"bias_detector_agent",0,"wsls_agent",0,25,1,26
"bias_detector_agent",1,"wsls_agent",1,26,1,26
"bias_detector_agent",1,"wsls_agent",1,27,1,26
"bias_detector_agent",1,"wsls_agent",0,28,0,26
"bias_detector_agent",1,"wsls_agent",1,29,1,26
"bias_detector_agent",1,"wsls_agent",0,30,0,26
"bias_detector_agent",1,"wsls_agent",1,31,1,26
"bias_detector_agent",1,"wsls_agent",0,32,0,26
"bias_detector_agent",1,"wsls_agent",1,33,1,26
"bias_detector_agent",1,"wsls_agent",0,34,0,26
"bias_detector_agent",1,"wsls_agent",1,35,1,26
"bias_detector_agent",1,"wsls_agent",1,36,1,26
"bias_detector_agent",1,"wsls_agent",0,37,0,26
"bias_detector_agent",1,"wsls_agent",1,38,1,26
"bias_detector_agent",1,"wsls_agent",0,39,0,26
"bias_detector_agent",1,"wsls_agent",1,40,1,26
"bias_detector_agent",1,"wsls_agent",0,41,0,26
"bias_detector_agent",1,"wsls_agent",1,42,1,26
"bias_detector_agent",1,"wsls_agent",0,43,0,26
"bias_detector_agent",1,"wsls_agent",1,44,1,26
"bias_detector_agent",1,"wsls_agent",0,45,0,26
