ID,FaceID,Trial_Round1,FirstRating,OtherRating,Trial_Round2,SecondRating,Feedback,Change,Class
3,47,177,5,5,277,6,0,1,1
3,48,115,2,2,215,2,0,0,1
3,49,168,4,7,268,3,3,-1,1
3,5,148,5,3,248,5,-2,0,1
3,50,180,2,5,280,3,3,1,1
3,51,140,3,6,240,4,3,1,1
3,52,143,3,6,243,3,3,0,1
3,53,162,3,1,262,2,-2,-1,1
3,54,171,2,4,271,3,2,1,1
3,55,126,4,1,226,4,-3,0,1
3,56,154,5,2,254,6,-3,1,1
3,57,147,3,1,247,3,-2,0,1
3,58,124,3,3,224,2,0,-1,1
3,59,116,6,4,216,5,-2,-1,1
3,6,114,3,3,214,3,0,0,1
3,60,138,3,5,238,3,2,0,1
3,61,137,2,2,237,2,0,0,1
3,62,141,2,0,241,2,-2,0,1
3,63,163,5,3,263,5,-2,0,1
3,64,164,5,2,264,3,-3,-2,1
3,65,12,5,2,22,4,-3,-1,1
3,66,11,5,0,21,3,-5,-2,1
3,67,175,5,7,275,6,2,1,1
3,68,166,2,5,266,3,3,1,1
3,69,179,3,6,279,4,3,1,1
3,7,173,3,0,273,5,-3,2,1
3,70,165,3,0,265,5,-3,2,1
3,71,123,4,1,223,4,-3,0,1
3,72,110,2,4,210,2,2,0,1
3,73,172,1,4,272,1,3,0,1
3,74,129,6,4,229,7,-2,1,1
3,75,16,3,5,26,2,2,-1,1
3,76,15,4,4,25,3,0,-1,1
3,77,167,2,5,267,3,3,1,1
3,78,17,2,4,27,2,2,0,1
3,79,161,5,8,261,6,3,1,1
3,8,149,2,0,249,2,-2,0,1
3,80,18,5,3,28,4,-2,-1,1
3,81,135,3,1,235,3,-2,0,1
3,9,128,2,2,228,2,0,0,1
30,10,135,5,8,235,5,3,0,1
30,11,142,6,6,242,5,0,-1,1
30,12,176,3,3,276,4,0,1,1
30,13,113,4,6,213,3,2,-1,1
30,14,178,4,4,278,3,0,-1,1
30,15,127,8,6,227,3,-2,-5,1
30,16,124,4,1,224,6,-3,2,1
30,17,161,3,6,261,7,3,4,1
30,18,139,6,8,239,6,2,0,1
30,19,174,7,4,274,6,-3,-1,1
30,2,120,8,5,220,8,-3,0,1
30,20,121,5,2,221,5,-3,0,1
30,21,144,5,5,244,5,0,0,1
30,22,149,8,0,249,6,-8,-2,1
30,23,152,8,6,252,7,-2,-1,1
30,24,164,5,8,264,6,3,1,1
30,25,169,4,2,269,4,-2,0,1
30,26,158,5,3,258,7,-2,2,1
30,27,128,7,7,228,7,0,0,1
30,28,154,7,4,254,6,-3,-1,1
30,29,166,8,8,266,6,0,-2,1
30,3,138,6,8,238,6,2,0,1
30,30,177,5,8,277,7,3,2,1
30,31,134,4,4,234,8,0,4,1
30,32,118,5,3,218,5,-2,0,1
30,33,14,6,4,24,6,-2,0,1
30,34,162,6,3,262,5,-3,-1,1
30,35,160,7,5,260,5,-2,-2,1
30,36,157,3,0,257,6,-3,3,1
30,37,133,8,0,233,8,-8,0,1
30,38,173,3,0,273,3,-3,0,1
30,39,122,4,7,222,4,3,0,1
30,4,159,6,6,259,4,0,-2,1
30,40,145,6,4,245,4,-2,-2,1
30,41,156,3,3,256,3,0,0,1
30,42,19,6,0,29,4,-6,-2,1
30,43,163,4,7,263,6,3,2,1
30,44,15,3,1,25,3,-2,0,1
30,45,175,5,2,275,6,-3,1,1
30,46,155,3,3,255,3,0,0,1
30,47,170,8,8,270,8,0,0,1
30,48,16,1,3,26,1,2,0,1
30,49,17,6,4,27,5,-2,-1,1
30,5,126,7,4,226,5,-3,-2,1
30,50,11,5,0,21,5,-5,0,1
30,51,18,4,7,28,3,3,-1,1
30,52,141,4,0,241,6,-4,2,1
30,53,130,4,6,230,5,2,1,1
30,54,112,8,5,212,8,-3,0,1
30,55,114,7,7,214,4,0,-3,1
30,56,115,8,6,215,7,-2,-1,1
30,57,117,5,0,217,3,-5,-2,1
30,58,179,6,8,279,4,2,-2,1
30,59,140,8,8,240,8,0,0,1
30,6,131,5,7,231,5,2,0,1
30,60,13,5,8,23,5,3,0,1
30,61,125,6,0,225,4,-6,-2,1
30,62,110,3,1,210,3,-2,0,1
30,63,116,7,4,216,8,-3,1,1
30,64,153,6,4,253,6,-2,0,1
30,65,150,8,5,250,6,-3,-2,1
30,66,151,7,7,251,3,0,-4,1
30,67,123,3,1,223,6,-2,3,1
30,68,180,4,6,280,3,2,-1,1
30,69,168,2,5,268,3,3,1,1
30,7,147,6,8,247,4,2,-2,1
30,70,132,7,7,232,7,0,0,1
30,71,148,6,3,248,6,-3,0,1
30,72,143,8,8,243,8,0,0,1
30,73,137,4,2,237,2,-2,-2,1
30,74,129,5,7,229,6,2,1,1
30,75,171,5,3,271,2,-2,-3,1
30,76,165,5,0,265,4,-5,-1,1
30,77,146,2,4,246,2,2,0,1
30,78,136,2,4,236,1,2,-1,1
30,79,12,6,4,22,6,-2,0,1
30,8,119,6,3,219,6,-3,0,1
30,80,172,4,4,272,6,0,2,1
30,81,111,8,8,211,7,0,-1,1
30,9,167,6,6,267,4,0,-2,1
31,10,129,6,3,229,5,-3,-1,1
31,11,122,5,3,222,4,-2,-1,1
31,12,137,4,1,237,4,-3,0,1
31,13,135,3,3,235,2,0,-1,1
31,14,18,5,5,28,4,0,-1,1
31,15,119,5,8,219,4,3,-1,1
31,16,15,5,5,25,4,0,-1,1
31,17,12,5,2,22,6,-3,1,1
31,18,167,5,7,267,3,2,-2,1
31,19,162,4,4,262,5,0,1,1
31,2,113,5,2,213,5,-3,0,1
31,20,127,6,8,227,6,2,0,1
31,21,11,4,0,21,4,-4,0,1
31,22,13,4,1,23,4,-3,0,1
31,23,147,4,2,247,4,-2,0,1
31,24,115,5,5,215,7,0,2,1
31,25,125,4,0,225,4,-4,0,1
31,26,179,6,8,279,6,2,0,1
31,27,16,5,3,26,5,-2,0,1
31,28,120,5,8,220,5,3,0,1
31,29,159,4,4,259,6,0,2,1
31,3,112,6,6,212,4,0,-2,1
31,30,149,4,0,249,5,-4,1,1
31,31,140,5,7,240,5,2,0,1
31,32,138,3,3,238,3,0,0,1
31,33,151,5,3,251,5,-2,0,1
31,34,126,4,1,226,4,-3,0,1
31,35,123,5,8,223,6,3,1,1
31,36,166,4,7,266,3,3,-1,1
31,37,171,7,5,271,7,-2,0,1
31,38,134,3,5,234,2,2,-1,1
31,39,14,5,2,24,4,-3,-1,1
31,4,161,5,7,261,5,2,0,1
31,40,169,5,7,269,4,2,-1,1
31,41,155,4,2,255,4,-2,0,1
31,42,160,3,3,260,4,0,1,1
31,43,153,5,2,253,7,-3,2,1
31,44,170,5,7,270,4,2,-1,1
31,45,114,5,8,214,6,3,1,1
31,46,144,4,1,244,5,-3,1,1
31,47,133,7,0,233,6,-7,-1,1
31,48,116,4,7,216,6,3,2,1
31,49,145,3,1,245,4,-2,1,1
31,5,175,5,8,275,4,3,-1,1
31,50,165,5,0,265,5,-5,0,1
31,51,172,6,6,272,6,0,0,1
31,52,178,4,4,278,3,0,-1,1
31,53,142,4,7,242,4,3,0,1
31,54,110,3,1,210,3,-2,0,1
31,55,152,4,6,252,5,2,1,1
31,56,164,6,6,264,7,0,1,1
31,57,141,3,0,241,4,-3,1,1
31,58,177,3,5,277,2,2,-1,1
31,59,118,7,7,218,6,0,-1,1
31,6,111,4,6,211,3,2,-1,1
31,60,124,5,8,224,4,3,-1,1
31,61,157,3,0,257,3,-3,0,1
31,62,19,4,0,29,4,-4,0,1
31,63,143,5,5,243,5,0,0,1
31,64,174,6,8,274,5,2,-1,1
31,65,131,5,3,231,6,-2,1,1
31,66,156,4,7,256,6,3,2,1
31,67,158,4,7,258,6,3,2,1
31,68,117,4,0,217,4,-4,0,1
31,69,146,4,6,246,4,2,0,1
31,7,128,4,4,228,4,0,0,1
31,70,148,4,4,248,4,0,0,1
31,71,168,6,4,268,6,-2,0,1
31,72,139,5,7,239,5,2,0,1
31,73,121,3,3,221,2,0,-1,1
31,74,180,5,3,280,5,-2,0,1
31,75,132,4,1,232,5,-3,1,1
31,76,163,5,3,263,7,-2,2,1
31,77,173,6,0,273,4,-6,-2,1
31,78,154,3,3,254,3,0,0,1
31,79,136,6,8,236,6,2,0,1
31,8,176,5,3,276,3,-2,-2,1
31,80,17,6,4,27,5,-2,-1,1
31,81,130,6,8,230,7,2,1,1
31,9,150,4,6,250,5,2,1,1
32,10,164,4,2,264,6,-2,2,1
32,11,123,3,3,223,5,0,2,1
32,12,145,5,2,245,5,-3,0,1
32,13,153,1,4,253,4,3,3,1
32,14,111,1,1,211,1,0,0,1
32,15,163,5,2,263,4,-3,-1,1
32,16,17,5,5,27,3,0,-2,1
32,17,178,7,4,278,6,-3,-1,1
32,18,13,7,7,23,8,0,1,1
32,19,157,7,0,257,7,-7,0,1
32,2,175,6,6,275,6,0,0,1
32,20,128,8,5,228,8,-3,0,1
32,21,134,4,7,234,2,3,-2,1
32,22,140,2,2,240,2,0,0,1
32,23,171,4,1,271,4,-3,0,1
32,24,122,7,7,222,5,0,-2,1
32,25,162,3,5,262,3,2,0,1
32,26,114,6,4,214,5,-2,-1,1
32,27,167,6,8,267,5,2,-1,1
32,28,19,6,0,29,5,-6,-1,1
32,29,165,7,0,265,7,-7,0,1
32,3,179,4,2,279,3,-2,-1,1
32,30,160,3,3,260,2,0,-1,1
32,31,120,2,5,220,3,3,1,1
32,32,117,3,0,217,2,-3,-1,1
32,33,115,3,1,215,4,-2,1,1
32,34,174,3,3,274,3,0,0,1
32,35,118,7,5,218,8,-2,1,1
32,36,148,4,4,248,3,0,-1,1
32,37,155,6,4,255,6,-2,0,1
32,38,180,3,1,280,3,-2,0,1
32,39,124,3,6,224,3,3,0,1
32,4,169,4,7,269,4,3,0,1
32,40,119,8,8,219,6,0,-2,1
32,41,142,3,3,242,3,0,0,1
32,42,149,2,0,249,2,-2,0,1
32,43,131,5,3,231,3,-2,-2,1
32,44,113,3,5,213,3,2,0,1
32,45,143,4,4,243,5,0,1,1
32,46,141,4,0,241,3,-4,-1,1
32,47,18,6,4,28,7,-2,1,1
32,48,125,3,0,225,3,-3,0,1
32,49,136,3,6,236,4,3,1,1
32,5,132,7,5,232,7,-2,0,1
32,50,151,5,3,251,4,-2,-1,1
32,51,110,3,6,210,1,3,-2,1
32,52,147,2,4,247,1,2,-1,1
32,53,144,2,5,244,4,3,2,1
32,54,11,4,0,21,3,-4,-1,1
32,55,130,4,7,230,5,3,1,1
32,56,127,5,8,227,6,3,1,1
32,57,138,7,4,238,7,-3,0,1
32,58,116,4,1,216,5,-3,1,1
32,59,168,6,4,268,6,-2,0,1
32,6,170,6,4,270,5,-2,-1,1
32,60,135,5,8,235,4,3,-1,1
32,61,12,5,3,22,5,-2,0,1
32,62,126,1,1,226,1,0,0,1
32,63,112,6,8,212,4,2,-2,1
32,64,14,3,1,24,3,-2,0,1
32,65,133,4,0,233,3,-4,-1,1
32,66,176,6,6,276,5,0,-1,1
32,67,173,6,0,273,5,-6,-1,1
32,68,152,4,6,252,3,2,-1,1
32,69,172,4,2,272,4,-2,0,1
32,7,166,3,3,266,3,0,0,1
32,70,158,6,3,258,6,-3,0,1
32,71,15,6,6,25,5,0,-1,1
32,72,177,5,5,277,5,0,0,1
32,73,16,1,1,26,1,0,0,1
32,74,146,7,4,246,7,-3,0,1
32,75,137,4,4,237,2,0,-2,1
32,76,129,4,1,229,6,-3,2,1
32,77,154,3,6,254,4,3,1,1
32,78,150,4,7,250,2,3,-2,1
32,79,121,4,2,221,4,-2,0,1
32,8,156,5,8,256,4,3,-1,1
32,80,159,5,8,259,3,3,-2,1
32,81,161,3,1,261,2,-2,-1,1
32,9,139,5,5,239,7,0,2,1
34,10,179,6,4,279,4,-2,-2,1
34,11,145,5,7,245,5,2,0,1
34,12,148,4,1,248,3,-3,-1,1
34,13,149,2,0,249,2,-2,0,1
34,14,113,3,3,213,4,0,1,1
34,15,161,5,5,261,3,0,-2,1
34,16,165,3,0,265,3,-3,0,1
34,17,157,4,0,257,4,-4,0,1
34,18,15,5,3,25,5,-2,0,1
34,19,115,5,8,215,5,3,0,1
34,2,175,4,7,275,3,3,-1,1
34,20,166,6,6,266,5,0,-1,1
34,21,159,4,7,259,3,3,-1,1
34,22,111,2,5,211,3,3,1,1
34,23,153,6,6,253,4,0,-2,1
34,24,169,5,5,269,5,0,0,1
34,25,154,3,6,254,4,3,1,1
34,26,18,6,3,28,6,-3,0,1
34,27,127,5,2,227,3,-3,-2,1
34,28,137,5,3,237,5,-2,0,1
34,29,147,6,6,247,6,0,0,1
34,3,11,3,0,21,3,-3,0,1
34,30,16,6,4,26,6,-2,0,1
34,31,163,5,2,263,5,-3,0,1
34,32,177,6,8,277,4,2,-2,1
34,33,141,6,0,241,4,-6,-2,1
34,34,118,5,5,218,3,0,-2,1
34,35,130,5,3,230,4,-2,-1,1
34,36,176,5,8,276,3,3,-2,1
34,37,123,3,5,223,4,2,1,1
34,38,131,2,5,231,1,3,-1,1
34,39,122,3,1,222,3,-2,0,1
34,4,174,6,3,274,5,-3,-1,1
34,40,167,6,8,267,6,2,0,1
34,41,129,4,1,229,4,-3,0,1
34,42,151,3,3,251,2,0,-1,1
34,43,124,3,1,224,5,-2,2,1
34,44,162,3,5,262,3,2,0,1
34,45,171,4,2,271,3,-2,-1,1
34,46,156,5,3,256,5,-2,0,1
34,47,150,5,7,250,4,2,-1,1
34,48,178,3,5,278,3,2,0,1
34,49,146,3,6,246,4,3,1,1
34,5,14,6,3,24,6,-3,0,1
34,50,173,5,0,273,4,-5,-1,1
34,51,144,2,2,244,2,0,0,1
34,52,172,3,6,272,3,3,0,1
34,53,138,4,7,238,3,3,-1,1
34,54,119,4,6,219,5,2,1,1
34,55,13,6,3,23,5,-3,-1,1
34,56,136,6,3,236,5,-3,-1,1
34,57,110,3,5,210,5,2,2,1
34,58,142,5,5,242,4,0,-1,1
34,59,160,5,3,260,4,-2,-1,1
34,6,140,3,1,240,2,-2,-1,1
34,60,143,6,6,243,4,0,-2,1
34,61,114,4,4,214,6,0,2,1
34,62,139,2,5,239,1,3,-1,1
34,63,132,6,8,232,5,2,-1,1
34,64,12,4,7,22,3,3,-1,1
34,65,117,4,0,217,5,-4,1,1
34,66,116,3,6,216,3,3,0,1
34,67,133,6,0,233,4,-6,-2,1
34,68,170,4,6,270,3,2,-1,1
34,69,126,3,6,226,3,3,0,1
34,7,134,3,1,234,3,-2,0,1
34,70,125,4,0,225,5,-4,1,1
34,71,19,4,0,29,3,-4,-1,1
34,72,155,3,1,255,3,-2,0,1
34,73,158,2,2,258,1,0,-1,1
34,74,121,6,3,221,4,-3,-2,1
34,75,112,3,6,212,3,3,0,1
34,76,168,3,6,268,3,3,0,1
34,77,17,4,6,27,4,2,0,1
34,78,128,2,4,228,1,2,-1,1
34,79,180,6,6,280,6,0,0,1
34,8,152,2,5,252,3,3,1,1
34,80,120,3,1,220,3,-2,0,1
34,81,164,4,7,264,4,3,0,1
34,9,135,3,3,235,2,0,-1,1
35,10,147,5,8,247,2,3,-3,1
35,11,17,6,8,27,5,2,-1,1
35,12,163,2,5,263,2,3,0,1
35,13,175,4,2,275,4,-2,0,1
35,14,160,3,1,260,3,-2,0,1
35,15,129,5,2,229,5,-3,0,1
35,16,141,5,0,241,5,-5,0,1
35,17,164,2,5,264,2,3,0,1
35,18,157,1,0,257,1,-1,0,1
35,19,127,5,5,227,2,0,-3,1
35,2,165,5,0,265,4,-5,-1,1
35,20,130,6,3,230,6,-3,0,1
35,21,178,3,3,278,2,0,-1,1
35,22,153,4,1,253,2,-3,-2,1
35,23,172,5,2,272,4,-3,-1,1
35,24,136,5,7,236,7,2,2,1
35,25,112,3,6,212,6,3,3,1
35,26,168,5,2,268,7,-3,2,1
35,27,149,3,0,249,2,-3,-1,1
35,28,158,4,1,258,3,-3,-1,1
35,29,125,5,0,225,4,-5,-1,1
35,3,173,4,0,273,4,-4,0,1
35,30,115,5,8,215,3,3,-2,1
35,31,151,3,1,251,4,-2,1,1
35,32,118,7,5,218,5,-2,-2,1
35,33,170,5,5,270,5,0,0,1
35,34,12,4,1,22,2,-3,-2,1
35,35,132,6,4,232,7,-2,1,1
35,36,121,5,8,221,4,3,-1,1
35,37,159,4,6,259,5,2,1,1
35,38,144,3,1,244,1,-2,-2,1
35,39,110,4,7,210,4,3,0,1
35,4,179,6,8,279,4,2,-2,1
35,40,134,5,2,234,5,-3,0,1
35,41,123,5,5,223,3,0,-2,1
35,42,16,5,3,26,4,-2,-1,1
35,43,113,7,4,213,5,-3,-2,1
35,44,152,3,5,252,3,2,0,1
35,45,19,6,0,29,3,-6,-3,1
35,46,180,4,6,280,3,2,-1,1
35,47,169,4,7,269,7,3,3,1
35,48,142,6,8,242,6,2,0,1
35,49,167,5,3,267,5,-2,0,1
35,5,156,4,2,256,2,-2,-2,1
35,50,140,5,3,240,6,-2,1,1
35,51,143,4,4,243,2,0,-2,1
35,52,126,4,1,226,3,-3,-1,1
35,53,116,4,2,216,2,-2,-2,1
35,54,131,3,5,231,6,2,3,1
35,55,128,3,5,228,4,2,1,1
35,56,171,6,6,271,7,0,1,1
35,57,146,6,4,246,4,-2,-2,1
35,58,162,4,1,262,4,-3,0,1
35,59,176,5,8,276,6,3,1,1
35,6,18,3,1,28,4,-2,1,1
35,60,133,4,0,233,4,-4,0,1
35,61,148,6,4,248,4,-2,-2,1
35,62,117,3,0,217,3,-3,0,1
35,63,124,7,7,224,5,0,-2,1
35,64,166,7,4,266,6,-3,-1,1
35,65,154,4,7,254,3,3,-1,1
35,66,138,3,1,238,1,-2,-2,1
35,67,11,5,0,21,3,-5,-2,1
35,68,161,2,5,261,2,3,0,1
35,69,139,4,1,239,4,-3,0,1
35,7,111,4,7,211,3,3,-1,1
35,70,120,6,8,220,2,2,-4,1
35,71,150,5,7,250,5,2,0,1
35,72,13,2,5,23,4,3,2,1
35,73,119,2,4,219,2,2,0,1
35,74,122,3,5,222,5,2,2,1
35,75,14,4,2,24,2,-2,-2,1
35,76,145,6,3,245,6,-3,0,1
35,77,135,3,3,235,3,0,0,1
35,78,137,3,6,237,2,3,-1,1
35,79,114,6,6,214,5,0,-1,1
35,8,15,1,1,25,2,0,1,1
35,80,174,2,5,274,4,3,2,1
35,81,155,3,1,255,4,-2,1,1
35,9,177,3,6,277,4,3,1,1
36,10,137,5,3,237,4,-2,-1,1
36,11,131,6,8,231,4,2,-2,1
36,12,143,4,6,243,3,2,-1,1
36,13,129,3,5,229,2,2,-1,1
36,14,152,2,2,252,2,0,0,1
36,15,149,4,0,249,3,-4,-1,1
36,16,110,4,6,210,3,2,-1,1
36,17,141,3,0,241,2,-3,-1,1
36,18,175,7,5,275,6,-2,-1,1
36,19,144,3,1,244,2,-2,-1,1
36,2,114,4,6,214,3,2,-1,1
36,20,161,6,3,261,7,-3,1,1
36,21,123,4,1,223,2,-3,-2,1
36,22,171,3,1,271,2,-2,-1,1
36,23,162,5,5,262,6,0,1,1
36,24,122,7,7,222,5,0,-2,1
36,25,15,6,6,25,6,0,0,1
36,26,177,6,4,277,5,-2,-1,1
36,27,151,3,5,251,2,2,-1,1
36,28,112,6,8,212,5,2,-1,1
36,29,180,7,7,280,6,0,-1,1
36,3,179,5,2,279,5,-3,0,1
36,30,134,5,2,234,3,-3,-2,1
36,31,154,6,6,254,5,0,-1,1
36,32,170,4,1,270,3,-3,-1,1
36,33,126,3,1,226,3,-2,0,1
36,34,118,5,8,218,5,3,0,1
36,35,14,6,8,24,7,2,1,1
36,36,153,2,4,253,4,2,2,1
36,37,133,6,0,233,5,-6,-1,1
36,38,115,3,6,215,1,3,-2,1
36,39,117,5,0,217,3,-5,-2,1
36,4,120,6,6,220,6,0,0,1
36,40,173,4,0,273,6,-4,2,1
36,41,136,7,7,236,8,0,1,1
36,42,127,2,4,227,3,2,1,1
36,43,16,7,5,26,5,-2,-2,1
36,44,155,5,3,255,4,-2,-1,1
36,45,18,5,8,28,3,3,-2,1
36,46,116,5,8,216,4,3,-1,1
36,47,150,7,4,250,7,-3,0,1
36,48,140,4,2,240,3,-2,-1,1
36,49,160,3,5,260,3,2,0,1
36,5,159,4,6,259,3,2,-1,1
36,50,135,8,6,235,7,-2,-1,1
36,51,13,4,4,23,2,0,-2,1
36,52,130,5,2,230,4,-3,-1,1
36,53,156,2,2,256,1,0,-1,1
36,54,145,2,5,245,3,3,1,1
36,55,163,3,6,263,4,3,1,1
36,56,142,8,6,242,7,-2,-1,1
36,57,172,3,1,272,3,-2,0,1
36,58,174,3,6,274,4,3,1,1
36,59,138,6,3,238,5,-3,-1,1
36,6,158,2,2,258,3,0,1,1
36,60,178,2,4,278,3,2,1,1
36,61,167,5,3,267,4,-2,-1,1
36,62,169,1,1,269,1,0,0,1
36,63,11,6,0,21,4,-6,-2,1
36,64,165,3,0,265,2,-3,-1,1
36,65,119,5,5,219,3,0,-2,1
36,66,147,3,1,247,3,-2,0,1
36,67,19,6,0,29,6,-6,0,1
36,68,12,7,5,22,5,-2,-2,1
36,69,17,6,8,27,4,2,-2,1
36,7,121,6,6,221,3,0,-3,1
36,70,148,4,6,248,4,2,0,1
36,71,146,5,3,246,6,-2,1,1
36,72,111,5,3,211,5,-2,0,1
36,73,139,2,5,239,2,3,0,1
36,74,168,5,7,268,3,2,-2,1
36,75,125,6,0,225,5,-6,-1,1
36,76,128,7,4,228,8,-3,1,1
36,77,157,3,0,257,3,-3,0,1
36,78,132,5,2,232,5,-3,0,1
36,79,113,7,5,213,7,-2,0,1
36,8,164,4,4,264,3,0,-1,1
36,80,166,3,1,266,3,-2,0,1
36,81,176,5,5,276,6,0,1,1
36,9,124,5,3,224,4,-2,-1,1
37,10,119,4,6,219,4,2,0,1
37,11,171,5,8,271,5,3,0,1
37,12,120,4,1,220,5,-3,1,1
37,13,166,3,5,266,3,2,0,1
37,14,13,5,3,23,3,-2,-2,1
37,15,110,3,5,210,5,2,2,1
37,16,154,4,2,254,4,-2,0,1
37,17,173,4,0,273,4,-4,0,1
37,18,14,4,6,24,4,2,0,1
37,19,160,5,3,260,5,-2,0,1
37,2,127,6,8,227,6,2,0,1
37,20,18,6,8,28,6,2,0,1
37,21,122,4,2,222,4,-2,0,1
37,22,150,2,2,250,4,0,2,1
37,23,128,7,4,228,5,-3,-2,1
37,24,17,5,8,27,5,3,0,1
37,25,15,3,1,25,3,-2,0,1
37,26,177,5,3,277,3,-2,-2,1
37,27,125,3,0,225,4,-3,1,1
37,28,179,4,7,279,3,3,-1,1
37,29,111,7,4,211,7,-3,0,1
37,3,172,6,8,272,4,2,-2,1
37,30,117,3,0,217,3,-3,0,1
37,31,146,5,8,246,6,3,1,1
37,32,130,6,6,230,5,0,-1,1
37,33,133,5,0,233,5,-5,0,1
37,34,161,4,7,261,4,3,0,1
37,35,167,6,8,267,5,2,-1,1
37,36,157,4,0,257,3,-4,-1,1
37,37,159,7,5,259,6,-2,-1,1
37,38,178,2,4,278,4,2,2,1
37,39,141,5,0,241,3,-5,-2,1
37,4,168,6,6,268,5,0,-1,1
37,40,138,5,7,238,4,2,-1,1
37,41,139,7,4,239,6,-3,-1,1
37,42,131,5,2,231,2,-3,-3,1
37,43,143,7,5,243,4,-2,-3,1
37,44,176,4,6,276,4,2,0,1
37,45,132,5,5,232,6,0,1,1
37,46,112,4,2,212,6,-2,2,1
37,47,175,6,3,275,6,-3,0,1
37,48,152,2,5,252,4,3,2,1
37,49,156,3,1,256,4,-2,1,1
37,5,164,5,8,264,5,3,0,1
37,50,155,3,3,255,5,0,2,1
37,51,126,3,1,226,2,-2,-1,1
37,52,180,3,3,280,2,0,-1,1
37,53,163,6,3,263,6,-3,0,1
37,54,129,4,6,229,4,2,0,1
37,55,174,6,6,274,5,0,-1,1
37,56,165,7,0,265,6,-7,-1,1
37,57,170,3,5,270,3,2,0,1
37,58,116,1,4,216,3,3,2,1
37,59,162,6,4,262,7,-2,1,1
37,6,137,5,2,237,3,-3,-2,1
37,60,149,6,0,249,5,-6,-1,1
37,61,16,2,2,26,2,0,0,1
37,62,153,3,3,253,5,0,2,1
37,63,11,6,0,21,6,-6,0,1
37,64,115,4,2,215,5,-2,1,1
37,65,118,6,4,218,5,-2,-1,1
37,66,158,6,8,258,4,2,-2,1
37,67,144,6,8,244,6,2,0,1
37,68,12,4,4,22,2,0,-2,1
37,69,142,7,4,242,5,-3,-2,1
37,7,148,6,8,248,4,2,-2,1
37,70,114,4,4,214,4,0,0,1
37,71,124,6,8,224,7,2,1,1
37,72,145,7,4,245,7,-3,0,1
37,73,121,2,2,221,3,0,1,1
37,74,19,7,0,29,7,-7,0,1
37,75,123,7,5,223,7,-2,0,1
37,76,134,6,8,234,5,2,-1,1
37,77,136,5,7,236,4,2,-1,1
37,78,151,2,2,251,3,0,1,1
37,79,147,5,2,247,4,-3,-1,1
37,8,140,5,3,240,5,-2,0,1
37,80,113,3,1,213,3,-2,0,1
37,81,135,6,3,235,3,-3,-3,1
37,9,169,4,2,269,4,-2,0,1
38,10,136,8,8,236,8,0,0,1
38,11,159,7,5,259,7,-2,0,1
38,12,126,7,7,226,7,0,0,1
38,13,158,7,4,258,7,-3,0,1
38,14,120,6,3,220,6,-3,0,1
38,15,173,8,0,273,6,-8,-2,1
38,16,125,7,0,225,7,-7,0,1
38,17,19,8,0,29,8,-8,0,1
38,18,139,7,7,239,7,0,0,1
38,19,143,7,4,243,6,-3,-1,1
38,2,160,6,6,260,7,0,1,1
38,20,12,7,4,22,8,-3,1,1
38,21,117,7,0,217,6,-7,-1,1
38,22,13,8,6,23,7,-2,-1,1
38,23,141,8,0,241,8,-8,0,1
38,24,137,8,8,237,8,0,0,1
38,25,127,7,7,227,7,0,0,1
38,26,176,8,6,276,7,-2,-1,1
38,27,153,7,4,253,6,-3,-1,1
38,28,146,8,8,246,7,0,-1,1
38,29,16,8,6,26,8,-2,0,1
38,3,155,7,7,255,7,0,0,1
38,30,111,7,4,211,6,-3,-1,1
38,31,132,6,6,232,5,0,-1,1
38,32,138,6,3,238,7,-3,1,1
38,33,166,8,8,266,8,0,0,1
38,34,140,7,5,240,7,-2,0,1
38,35,180,8,5,280,7,-3,-1,1
38,36,124,7,5,224,6,-2,-1,1
38,37,174,7,7,274,6,0,-1,1
38,38,113,7,5,213,6,-2,-1,1
38,39,172,7,4,272,5,-3,-2,1
38,4,169,7,7,269,6,0,-1,1
38,40,114,7,7,214,7,0,0,1
38,41,110,8,5,210,8,-3,0,1
38,42,164,7,4,264,7,-3,0,1
38,43,151,7,5,251,8,-2,1,1
38,44,118,8,8,218,7,0,-1,1
38,45,149,8,0,249,7,-8,-1,1
38,46,162,7,4,262,6,-3,-1,1
38,47,171,8,5,271,7,-3,-1,1
38,48,167,8,6,267,7,-2,-1,1
38,49,123,7,7,223,6,0,-1,1
38,5,11,8,0,21,8,-8,0,1
38,50,14,7,4,24,7,-3,0,1
38,51,15,8,6,25,6,-2,-2,1
38,52,115,7,5,215,7,-2,0,1
38,53,112,7,5,212,7,-2,0,1
38,54,122,7,7,222,6,0,-1,1
38,55,134,7,5,234,7,-2,0,1
38,56,128,8,5,228,8,-3,0,1
38,57,145,7,7,245,5,0,-2,1
38,58,154,6,4,254,6,-2,0,1
38,59,156,8,5,256,8,-3,0,1
38,6,142,6,8,242,7,2,1,1
38,60,150,7,5,250,6,-2,-1,1
38,61,148,8,6,248,7,-2,-1,1
38,62,130,5,5,230,5,0,0,1
38,63,170,8,8,270,8,0,0,1
38,64,121,7,7,221,6,0,-1,1
38,65,152,7,7,252,7,0,0,1
38,66,144,6,8,244,5,2,-1,1
38,67,165,8,0,265,7,-8,-1,1
38,68,17,7,7,27,6,0,-1,1
38,69,178,6,4,278,6,-2,0,1
38,7,129,7,4,229,7,-3,0,1
38,70,18,8,6,28,8,-2,0,1
